CodigoOC;Correlativo;CodigoCategoria;Categoria;CodigoProducto;Producto;EspecificacionComprador;EspecificacionProveedor;Cantidad;Unidad;PrecioNeto;TotalImpuestos;TotalLinea
1057532-212-AG22;21;14111500;Productos de papel / Productos de papel / Papel de imprenta y escritura;14111525;Papel multiuso;CARPETA PAPEL CREPE;;30.0;;1290.0;0.0;38700.0
1057532-212-AG22;22;60123000;Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos / Equipos de arte y manualidades, accesorios y suministros / Artesanía de espuma;60123001;Figuras de goma Eva;CARPETA GOMA EVA , VARIOS COLORES, TAMAÑO CHICO;;10.0;;1290.0;0.0;12900.0
1057532-212-AG22;23;26121500;Maquinaria para generación y distribución de energía / Alambres y cables eléctricos y electrónicos / Conductores eléctricos;26121536;Cuerda de extensión;PITA COLA DE RATON ROLLO X 50 MT., VARIOS COLORES;;15.0;;8000.0;0.0;120000.0
1057532-212-AG22;24;24112400;Equipamiento para manejo y estiba de materiales / Recipientes para almacenamiento / Cofres, armarios y baúles para almacenaje;24112404;Caja;CAJAS PLASTICAS WENCO WENBOX 28 LITROS, 42X32X31;;30.0;;13000.0;0.0;390000.0
1057532-212-AG22;25;44102000;Equipos, accesorios y suministros de oficina / Maquinarias, suministros y accesorios de oficina / Suministros para plastificado;44102001;Lámina para plastificar;LAMINAS DE CORCHO 1 X 1,50;;5.0;;15000.0;0.0;75000.0
1057532-212-AG22;26;11111600;Productos derivados de minerales, plantas y animales / Tierra y piedra / Piedras;11111606;Pizarra;PIZARRA ACRILICA 1,20 X 80 CM;;3.0;;55000.0;0.0;165000.0
1057532-241-SE22;1;86101800;Educación, formación, entrenamiento y capacitación / Formación profesional / Desarrollo de recursos humanos;86101808;Desarrollo de recursos humanos en el sector público;ADQUISICIÓN 8 CUPOS DÍA HOGAR PROTEGIDO PARA EL SERVICIO DE SALUD OSORNO, EN LA PROVINCIA DE OSORNO;8 cupos día Hogar Protegido para la ciudad de Osorno Enero 2022;248.0;;16420.0;0.0;4072160.0
1057532-61-CC22;1;85121500;Salud, servicios sanitarios y alimentación / Medicina y servicios de salud / Servicios de atención primaria;85121502;Consultas de médicos de atención primaria;VENTILACION NO INVASIVA NOCTURNA (AVNIA) PARA 1 PACIENTE, MES DICIEMBRE 2021;SS Asistencia Ventilatoria invasiva a través de traqueostomía y no invasiva domiciliaria en mayores de 20 años de edad.// Ventilación no invasiva nocturna (AVNIA) periodo DICIEMBRE 2021.;10.0;;16500.0;0.0;165000.0
1057532-265-SE22;1;70141600;Servicios agrícolas, pesqueros, forestales y relacionados con la fauna / Producción, administración y protección de cultivos / Protección de cultivos;70141605;Servicios integrados de gestión de plagas;CONVENIO POR EL SERVICIO DE DESRATIZACION, SANITIZACION, DESINSECTACION Y OTRAS DE PLAGAS PARA LA DIRECCION DEL SERVICIO DE SALUD OSORNO Y SUS ESTABLECIMIENTOS DEPENDIENTES, PARA EL AÑO 2022;Servicio de Control de Plagas 2022 SANITIZACION;1.0;;10000.0;0.0;10000.0
1057532-265-SE22;2;70141600;Servicios agrícolas, pesqueros, forestales y relacionados con la fauna / Producción, administración y protección de cultivos / Protección de cultivos;70141605;Servicios integrados de gestión de plagas;CONVENIO POR EL SERVICIO DE DESRATIZACION, SANITIZACION, DESINSECTACION Y OTRAS DE PLAGAS PARA LA DIRECCION DEL SERVICIO DE SALUD OSORNO Y SUS ESTABLECIMIENTOS DEPENDIENTES, PARA EL AÑO 2022;Servicio de Control de Plagas 2022 DESINSECTACION;1.0;;30000.0;0.0;30000.0
1057532-265-SE22;3;70141600;Servicios agrícolas, pesqueros, forestales y relacionados con la fauna / Producción, administración y protección de cultivos / Protección de cultivos;70141605;Servicios integrados de gestión de plagas;CONVENIO POR EL SERVICIO DE DESRATIZACION, SANITIZACION, DESINSECTACION Y OTRAS DE PLAGAS PARA LA DIRECCION DEL SERVICIO DE SALUD OSORNO Y SUS ESTABLECIMIENTOS DEPENDIENTES, PARA EL AÑO 2022;Servicio de Control de Plagas 2022 DESRATIZACION;1.0;;25000.0;0.0;25000.0
1057532-282-SE22;1;43212100;Tecnologías de la información, telecomunicaciones y radiodifusión / Equipos informáticos y accesorios / Impresoras;43212105;Impresoras de láser;N° Arriendos B/N. // Consumo Febrero 2022 // Valor Dolar considerado de $ 805,25 de fecha 28.02.2022;Arriendo Impresoras Multifuncionales con costo variable para el Servicio de Salud Osorno, por 36 meses.;5176.0;;15.3;0.0;79192.8
1057532-313-SE22;1;30222500;Artículos para estructuras, obras y construcciones / Construcciones permanentes / Construcciones para alojamiento;30222501;Casas residenciales;Adquisición 12 Cupos de Residencia Protegida para el Servicio de Salud Osorno, en la ciudad de Osorno // Mes febrero 2022;Adquisición 12 Cupos de Residencia Protegida para el Servicio de Salud Osorno, en la ciudad de Osorno // Mes febrero 2022;336.0;;23000.0;0.0;7728000.0
1057532-251-AG22;1;42212200;Equipamiento y suministros médicos / Ayuda para personas con discapacidad / Asistencia en el manejo de medicamentos para discapacitados físicos;42212203;Pastillero para recordar las píldoras para discapa;PASTILLEROS SEMANAL 3 TOMAS / SEGUN DETALLE ADJUNTO;PASTILLEROS SEMANAL 3 TOMAS / SEGUN DETALLE ADJUNTO;40.0;;1520.0;0.0;60800.0
1057532-303-AG22;1;44103100;Equipos, accesorios y suministros de oficina / Maquinarias, suministros y accesorios de oficina / Suministros para impresora, fax y fotocopiadora;44103103;Tóner;Adquisición de tóner negro HP 36A original, para impresora multifuncional HP LASERJET M1120 MFP, según archivo adjunto.;Adquisición de tóner negro HP 36A original, para impresora multifuncional HP LASERJET M1120 MFP, según archivo adjunto.;8.0;;42000.0;0.0;336000.0
1057532-162-SE22;1;42271700;Equipamiento y suministros médicos / Productos de resucitación, anestesia y respiratorios / Sistemas y dispositivos de terapia de entrega de oxígeno;42271701;Cilindros de gas médicos o dispositivos relacionad;Recarga Cilindros de Oxígeno  6m3 para SAMU, febrero 2022.;Recarga Cilindros de Oxígeno  6m3.;12.0;;15600.0;0.0;187200.0
1057532-162-SE22;2;42271700;Equipamiento y suministros médicos / Productos de resucitación, anestesia y respiratorios / Sistemas y dispositivos de terapia de entrega de oxígeno;42271701;Cilindros de gas médicos o dispositivos relacionad;Flete por cilindros para SAMU, Febrero 2022.;Flete por cilindros.;12.0;;6800.0;0.0;81600.0
1057976-2-SE22;1;76121500;Servicios de limpieza industrial / Eliminación y tratamiento de desechos / Recolección y eliminación de desechos;76121501;Recolección, destrucción, transformación o eliminación de basuras;Retiro de escombros y obras complementarias Hospital de Puerto Octay;según lo solicitado;1.0;;10074789.0;0.0;10074789.0
1057532-393-CM22;1;0;;0;ESTACIÓN DE SERVICIO DIESEL - REGIÓN DE LOS LAGOS DESCUENTO PESOS POR LITRO;(1837363) ESTACIÓN DE SERVICIO DIESEL - REGIÓN DE LOS LAGOS DESCUENTO PESOS POR LITRO;(1837363) ESTACIÓN DE SERVICIO DIESEL - REGIÓN DE LOS LAGOS DESCUENTO PESOS POR LITRO , Región Metropolitana de Santiago, Santiago, Direccion no aplica a productos virtuales, Descuento $50;1.0;;147601.0;0.0;147601.0
1057532-350-SE22;1;42181700;Equipamiento y suministros médicos / Productos para exámenes y control de pacientes / Unidades de electrocardiografía (ECG) y productos relacionados;42181701;Unidades de electrocardiografía (ECG);Informes - Transmisiones ECG // Cesfam de Atención Primaria //;Trato Directo Electrocardiografía a distancia, Servicio de Arriendo e Informes.;207.0;;4350.0;0.0;900450.0
1057532-205-SE22;1;78180100;Servicios de transporte, almacenaje y correo / Servicios de mantención o reparaciones de transportes / Mantención o reparación de vehículos;78180103;Servicios de cambio de fluidos de aceite o de la transmisión;CONVENIO DE SERVICIOS DE MANTENCIÓN PREVENTIVA, CORRECTIVA Y/O REPARATIVA PARA VEHÍCULOS MERCEDES-BENZ DEL SERVICIO DE SALUD OSORNO Y HOSPITALES PERIFÉRICO.//MANTENCIÓN PREVENTIVA SERVICIO DE LOS 190.000 KM. EN AMBULANCIA MERCEDES BENZ SPRINTER, PPU: JB.CY-47 DE DOTACIÓN DE LA BASE SAMU OSORNO // COTIZACIÓN 101647431;valores ingresados según lo solicitado en bases adjuntas formulario 4;1.0;;240769.0;0.0;240769.0
1057532-128-SE22;1;93151500;Organizaciones y consultorías políticas, demográficas, económicas, sociales y de administración pública / Administración y finanzas públicas / Administración pública;93151507;Procedimientos o servicios administrativos;Descuento del 5.9% $1.855.953.-;Carga de tarjetas de alimentación Enero 2022//valor de recarga $31.456.832;1.0;;24874688.0;0.0;24874688.0
1057532-152-SE22;1;81111500;Servicios basados en ingeniería, ciencias sociales y tecnología de la información / Servicios informáticos / Ingeniería en computación e informática;81111509;Desarrollo de aplicaciones para Internet o intrane;N° Licencias emitidas FULL. COSAM Rahue;Servicio de emisión de Licencia Médica Electrónica para el Servicio de Salud Osorno;1.0;;90.0;0.0;90.0
1057532-359-SE22;1;92101500;Servicios de defensa nacional, orden público y seguridad / Orden público y seguridad / Servicios de seguridad y policiales;92101501;Servicios de vigilancia;Convenio de  Servicio de Guardias de Seguridad para la Dirección del Servicio de Salud Osorno y Establecimientos - MES ENERO 2022;Convenio de  Servicio de Guardias de Seguridad para la Dirección del Servicio de Salud Osorno y Establecimientos - MES ENERO 2022;1.0;;2430240.0;0.0;2430240.0
1057532-370-SE22;1;92101500;Servicios de defensa nacional, orden público y seguridad / Orden público y seguridad / Servicios de seguridad y policiales;92101501;Servicios de vigilancia;Convenio de  Servicio de Guardias de Seguridad para la Dirección del Servicio de Salud Osorno y Establecimientos - MES DICIEMBRE 2021;Convenio de  Servicio de Guardias de Seguridad para la Dirección del Servicio de Salud Osorno y Establecimientos - MES DICIEMBRE 2021;1.0;;2430240.0;0.0;2430240.0
1057532-423-SE22;1;72131700;Servicios de construcción y mantenimiento / Construcción de edificios en general / Construcción de obras civiles y infraestructuras;72131702;Construcción de obras civiles;Aprueba Notas de Cambio N°15 a la 17 por el Mejoramiento de la Drogueria y Bodegas de Abastecimiento del S.S.O. ID N°1057532-36-LP21;Aprueba Notas de Cambio N°15 a la 17 por el Mejoramiento de la Drogueria y Bodegas de Abastecimiento del S.S.O. ID N°1057532-36-LP21;1.0;;283663.86;0.0;283663.86
1057532-294-SE22;1;78111800;Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera;78111808;Arriendo de vehículos;N° Viajes dentro de la Ciudad;Convenio de Servicios de Movilización Salud domiciliaria Newen;20.0;;70000.0;0.0;1400000.0
1057532-2105-SE21;1;42211800;Equipamiento y suministros médicos / Ayuda para personas con discapacidad / Artículos de ayuda para el aseado y vestido de discapacitados;42211803;Bastones para vestir para personas con discapacida;Bastón de paseo simple, color cobre, con empuñadura ergonómica, regatón de goma.;Bastón de paseo simple, color cobre, con empuñadura ergonómica, regatón de goma. Marca Global Healthcare. Cód. G-930L. Se adjunta ficha técnica.;67.0;;4550.0;0.0;304850.0
1057532-2105-SE21;2;42241700;Equipamiento y suministros médicos / Productos medicinales para deportes, prostéticos y ortopédicos / Productos ortopédicos blandos para la extremidad inferior;42241707;Soportes para caminar;Andador con 2 ruedas de goma dura en patas delanteras, estructura de aluminio, plegable, altura regulable, regatones en patas traseras.;Andador con 2 ruedas de goma dura en patas delanteras, estructura de aluminio, plegable, altura regulable, regatones en patas traseras. Marca Global Healthcare. Cód. G-912L. Se adjunta ficha técnica;22.0;;14493.0;0.0;318846.0
1057532-2079-SE21;1;73101700;Servicios de producción y fabricación industrial / Industrias de plásticos y productos químicos / Producción farmacéutica;73101701;Servicios de producción de medicamentos o medicinas;Eszopiclona 3 mg comprimido;120-10-74721 ZOPINOM 3 MG 30 CR REG.ISP F-17137 EQUIVALENTE TERAPÉUTICO Eszopiclona 3 mg 30 Comprimidos Recubiertos , venc: Mar 23, Se adjunta documentación técnica, certificado de farmavigilancia, política de canje, devoluciones y norma GMP.;13530.0;;70.0;0.0;947100.0
1057532-353-AG22;1;47131800;Equipos y suministros de limpieza / Suministros de limpieza / Soluciones de limpieza y desinfección;47131803;Desinfectantes domésticos;CLORO GEL 900 ML;CLORO GEL 900 ML;500.0;;687.0;0.0;343500.0
1057532-353-AG22;2;47131800;Equipos y suministros de limpieza / Suministros de limpieza / Soluciones de limpieza y desinfección;47131824;Productos de limpieza de ventanas;LIMPIA VIDRIOS DE 500 ML;LIMPIA VIDRIOS DE 500 ML;160.0;;774.0;0.0;123840.0
1057532-436-AG22;1;27112000;Herramientas y maquinaria en general / Herramientas manuales / Herramientas de jardinería;27112014;Segadora de césped;Desbrozadora para mantención de patio, dispositivo cosam rahue. subir foto y característica técnica será excluyente ( VER ARCHIVO ADJUNTO )(;;1.0;;134000.0;0.0;134000.0
1057532-319-SE22;1;76111500;Servicios de limpieza industrial / Servicios de limpieza / Servicios de limpieza de edificios y oficinas en general;76111501;Servicios de limpieza de edificios;SERVICIOS DE ASEO DE ESTABLECIMIENTOS DE LA DIRECCIÓN DEL SERVICIO DE SALUD OSORNO//EDIFICIO RODRIGUEZ.;Personal capacitado Supervisor  Personal externo para las tareas de difícil acceso  VALIDEZ OFERTA. 90 días corridos desde la fecha de apertura de la licitación;1.0;;375000.0;0.0;375000.0
1057532-407-AG22;1;78121600;Servicios de transporte, almacenaje y correo / Manejo, manipulación y embalaje de material / Servicios de manipulación de materiales;78121601;Servicios de flete;MUDANZA, DESDE OSORNO HACIA SANTIAGO FECHA 28 DE MARZO 2022;MUDANZA, DESDE OSORNO HACIA SANTIAGO FECHA 28 DE MARZO 2022;1.0;;600000.0;0.0;600000.0
1057532-464-CM22;1;0;;0;ESTACIÓN DE SERVICIO DIESEL - REGIÓN DE LOS LAGOS DESCUENTO PESOS POR LITRO;(1837363) ESTACIÓN DE SERVICIO DIESEL - REGIÓN DE LOS LAGOS DESCUENTO PESOS POR LITRO;(1837363) ESTACIÓN DE SERVICIO DIESEL - REGIÓN DE LOS LAGOS DESCUENTO PESOS POR LITRO , Región Metropolitana de Santiago, Santiago, Direccion no aplica a productos virtuales, Descuento $50;1.0;;91452.0;0.0;91452.0
1057532-141-SE22;1;78180100;Servicios de transporte, almacenaje y correo / Servicios de mantención o reparaciones de transportes / Mantención o reparación de vehículos;78180103;Servicios de cambio de fluidos de aceite o de la transmisión;CONVENIO DE SERVICIOS DE MANTENCIÓN PREVENTIVA, CORRECTIVA Y/O REPARATIVA PARA VEHÍCULOS MERCEDES-BENZ DEL SERVICIO DE SALUD OSORNO Y HOSPITALES PERIFÉRICO;MANTENCIÓN CORRECTIVA EN AMBULANCIA MERCEDES BENZ SPRINTER, PPU: JB.CY-48 DE DOTACIÓN DE LA BASE SAMU OSORNO // OT 203373666;1.0;;1001447.0;0.0;1001447.0
1057532-424-AG22;1;47131800;Equipos y suministros de limpieza / Suministros de limpieza / Soluciones de limpieza y desinfección;47131806;Barniz o ceras de muebles;LUSTRA MUEBLES 250 ML;LUSTRA MUEBLES 250 ML;100.0;;1100.0;0.0;110000.0
1057532-424-AG22;2;25101500;Vehículos y equipamiento en general / Vehículos motorizados / Vehículos para turismo;25101503;Automóviles;SHAMPOO AUTOMÓVIL EN ENVASE DE 1 LITRO;SHAMPOO AUTOMÓVIL EN ENVASE DE 1 LITRO;165.0;;2900.0;0.0;478500.0
1077241-10-AG22;1;11101500;Productos derivados de minerales, plantas y animales / Minerales y metales / Minerales;11101518;Talco;TALCO PARA PIES 120 GRS;TALCO PARA PIES 120 GRS;30.0;;1700.0;0.0;51000.0
1077241-10-AG22;2;53131500;Ropa, maletas y productos de aseo personal / Artículos de baño o tocador / Artículos dentales;53131502;Pasta de dientes;PASTA DE DIENTES DE 90 GRS;PASTA DE DIENTES DE 90 GRS;60.0;;1300.0;0.0;78000.0
1077241-10-AG22;3;53131500;Ropa, maletas y productos de aseo personal / Artículos de baño o tocador / Artículos dentales;53131503;Cepillos de dientes;CEPILLO DE DIENTES ADULTO;CEPILLO DE DIENTES ADULTO;60.0;;1100.0;0.0;66000.0
1077241-10-AG22;4;53131600;Ropa, maletas y productos de aseo personal / Artículos de baño o tocador / Artículos de baño y cuerpo;53131606;Desodorantes;DESODORANTE DE HOMBRE 60 GR;DESODORANTE DE HOMBRE 60 GR;60.0;;2500.0;0.0;150000.0
1077241-10-AG22;5;53131600;Ropa, maletas y productos de aseo personal / Artículos de baño o tocador / Artículos de baño y cuerpo;53131614;Productos para el cuidado de los pies;CREMA EMULSIONADO 360 ML;CREMA EMULSIONADO 360 ML;60.0;;2500.0;0.0;150000.0
1057532-449-SE22;1;43231500;Tecnologías de la información, telecomunicaciones y radiodifusión / Software / Software de gestión;43231512;Software de gestión de licencias;ID 1523665 CM / Licencia SAYDEX Sistema de Gestión de  Salud Rayen Hospitalaria 10 usuarios (Paquete 10 licencias)  36 meses - Gran Compra N°47049 -;ID 1523665 CM / Licencia SAYDEX Sistema de Gestión de  Salud Rayen Hospitalaria 10 usuarios (Paquete 10 licencias)  36 meses - Gran Compra N°47049.;98.0;;15299.755;0.0;1499375.99
1057532-455-AG22;1;73101700;Servicios de producción y fabricación industrial / Industrias de plásticos y productos químicos / Producción farmacéutica;73101701;Servicios de producción de medicamentos o medicina;ESOMEPRAZOL 40 MG;ESOMEPRAZOL 40 MG;270.0;;91.0;0.0;24570.0
1057532-455-AG22;2;73101700;Servicios de producción y fabricación industrial / Industrias de plásticos y productos químicos / Producción farmacéutica;73101701;Servicios de producción de medicamentos o medicina;GLUCOSAMIDA + CONDOITINA 500/400 MG X 30 CAPSULAS;GLUCOSAMIDA + CONDOITINA 500/400 MG X 30 CAPSULAS;270.0;;158.0;0.0;42660.0
1057532-455-AG22;3;73101700;Servicios de producción y fabricación industrial / Industrias de plásticos y productos químicos / Producción farmacéutica;73101701;Servicios de producción de medicamentos o medicina;GLUCOSAMINA 1500MG / CONDROITINA 1200 MG;GLUCOSAMINA 1500MG / CONDROITINA 1200 MG;270.0;;477.0;0.0;128790.0
1057532-455-AG22;4;73101700;Servicios de producción y fabricación industrial / Industrias de plásticos y productos químicos / Producción farmacéutica;73101701;Servicios de producción de medicamentos o medicina;LACTOBACILUS CASEI, LACTOBACILUS RHAMNOSUS, STREPTOCOCCUS THERMOPHILUS, BIRIDOBACTEROUM;LACTOBACILUS CASEI, LACTOBACILUS RHAMNOSUS, STREPTOCOCCUS THERMOPHILUS, BIRIDOBACTEROUM;270.0;;899.0;0.0;242730.0
1057532-455-AG22;5;73101700;Servicios de producción y fabricación industrial / Industrias de plásticos y productos químicos / Producción farmacéutica;73101701;Servicios de producción de medicamentos o medicina;BUDESONIDA 160MG / FUMARATO DE FORMETEROL 4.5MG.;BUDESONIDA 160MG / FUMARATO DE FORMETEROL 4.5MG.;5.0;;38341.0;0.0;191705.0
