CodigoCompraAgil;CodigoProducto;Nombre;Descripcion;Cantidad;UnidadMedida
1057532-10-COT25;42182304;Sets o kits de pruebas psicodiagnósticas;TEST COMPETEA KIT DE CORRECCIÓN (25 HOJAS DE RESPUESTAS, PIN USOS);15;EA
1057532-10-COT25;42182304;Sets o kits de pruebas psicodiagnósticas;KIT CPS CUESTIONARIO DE PERSONALIDAD SITUACIONAL, KIT DE CORRECCIÓN (25 HOJAS DE RESPUESTA, PIN 25 USOS);25;KIT
1057532-9-COT25;43201803;Discos duros;1 DISCO DUROS SSD Capacidad: 2 TB, segun especificaciones tecnicas adjuntas MODELO SUGERIDO: WD BLUE - 2 TB - SATA SSD (Ver Archivo Adjunto);1;EA
1057532-18-COT25;42311505;Vendas o vendajes para uso general;Adquisición de parche curita redondo es un apósito adhesivo, poroso y estéril, según EETT adjuntas.;30;BX
1057532-15-COT25;14111805;Talones o talonarios;50 talonarios  de 13 cm de ancho x 21 cms de largo,  cada talonario debe tener 99 hojas, número de folio apartir  del  026001 (ya que el último folio es 026000).  Con letra y logos  en  color azul marino.;50;EA
1057532-11-COT25;42182604;Linternas de pluma de examen médico;LINTERNA DILATACION PUPILAR / Según Especificaciones Adjuntas;50;EA
1057532-11-COT25;42241507;Sistemas de férulas ortopédicas;FERULA PELVICA SAM SLING II EMERGENCIA / Según Especificaciones Adjuntas;3;EA
1057532-13-COT25;42171917;Estuches o bolsas de primeros auxilios para los servicios médicos de urgencias o accesorios;BOTIQUIN DE PARTO / Según especificaciones adjuntas;4;KIT
1077241-3-COT25;78101803;Servicios de transporte de vehículos;Servicio detallado en Bases de la Compra ágil. Adicionalmente se deben ingresar los formularios y documentos solicitados en dichos formularios.;1;EA
1057532-16-COT25;56111901;Iluminación, energía o componentes de datos industriales;-10 Metros de Cable TAC de 1 mm, Color Rojo. Según Especificaciones Técnicas Adjuntas.;10;MTR
1057532-16-COT25;56111901;Iluminación, energía o componentes de datos industriales;-1 Cinta Plástica SUP. N33 de 20 Metros 3/4. Según Especificaciones Técnicas Adjuntas.;1;EA
1057532-16-COT25;56111901;Iluminación, energía o componentes de datos industriales;-60 Terminal Macho Semi Aislada Azul Según Especificaciones Técnicas Adjuntas.;60;EA
1057532-16-COT25;56111901;Iluminación, energía o componentes de datos industriales;-06 Unidades, Panel Led 60X40 W, Blanco 220-240 V Según Especificaciones Técnicas Adjuntas.;6;EA
1057532-16-COT25;56111901;Iluminación, energía o componentes de datos industriales;-10 Metros de Cable TAC 1mm, Color Blanco.  Según Especificaciones Técnicas Adjuntas.;10;MTR
1057532-16-COT25;56111901;Iluminación, energía o componentes de datos industriales;-6 Kit Emergencia FSL para Panel 6 A 40 W Según Especificaciones Técnicas Adjuntas.;6;KIT
1057532-16-COT25;56111901;Iluminación, energía o componentes de datos industriales;-60 Conector Hembra C/Aislación 2.0 AZUL. Según Especificaciones Técnicas Adjuntas.;60;EA
1057532-16-COT25;56111901;Iluminación, energía o componentes de datos industriales;Soplete Yanes C/ Piezo 4001K;1;TUBO
1057532-20-COT25;90101802;Reparto de comidas a domicilio;Planilla total de Abarrotes en planilla adjunta, se debe ofertar la totalidad del requerimiento, debe adjuntar cotizacion.;1;000
1057532-17-COT25;42152701;Articuladores dentales o accesorios;Insumos Dentales / Según detalle y Especificaciones Adjuntas.;1;EA
1077241-4-COT25;81102202;Transporte urbano;Servicio detallado en Bases de Compra ágil. Debe adjuntar de forma obligatoria Formulario N°1 y N°2 de lo contrario su oferta será declarada inadmisible.;1;EA
1057532-25-COT25;90101802;Reparto de comidas a domicilio;Listado de cantidades de Abarrotes en planilla adjunta estos deben ser entregados en el mes de Enero y Febrero, se debe ofertar la totalidad del requerimiento, debe adjuntar cotización o planilla adjunta firmada por proveedor. La primera entrega debe realizarse el los 3 4 días hábiles siguientes a enviar la OC a proveedor y ser aceptada.;2;EA
1057532-26-COT25;56111901;Iluminación, energía o componentes de datos industriales;-06 Unidades, Panel Led 60X40 W, Blanco 220-240 V Según Especificaciones Técnicas Adjuntas.;6;EA
1057532-26-COT25;56111901;Iluminación, energía o componentes de datos industriales;-10 Metros de Cable TAC 1mm, Color Blanco. Según Especificaciones Técnicas Adjuntas.;10;MTR
1057532-26-COT25;56111901;Iluminación, energía o componentes de datos industriales;-1 Cinta Plástica SUP. N33 de 20 Metros 3/4. Según Especificaciones Técnicas Adjuntas.;1;EA
1057532-26-COT25;56111901;Iluminación, energía o componentes de datos industriales;-10 Metros de Cable TAC de 1 mm, Color Rojo. Según Especificaciones Técnicas Adjuntas.;10;MTR
1057532-26-COT25;56111901;Iluminación, energía o componentes de datos industriales;-6 Kit Emergencia FSL para Panel 6 A 40 W Según Especificaciones Técnicas Adjuntas.;6;KIT
1057532-22-COT25;44121506;Sobres estándar;Sobres Revistero Carta Blanco (Tamaño 23 X 30,5 cm);250;EA
1057532-22-COT25;44121506;Sobres estándar;Sobres saco ½ Oficio Blanco (Tamaño (20 x26 cm);250;EA
1057532-22-COT25;44121506;Sobres estándar;Sobres Oficio Tipo Saco (Tamaño (25 x 36 cm);250;EA
1057532-24-COT25;73101701;Servicios de producción de medicamentos o medicinas;Se requiere Tiamina 10mg comprimidos para tratamiento de pacientes para COSAM Rahue, indicar fecha de vencimiento y adjunta resolución sanitaria.;6720;CMP
1057532-21-COT25;53102516;Gorras;Cofia de Cocina / 100 unidades/ entrega por 12 meses/ 1 mensuales;12;EA
1057532-21-COT25;47131801;Limpiadores de suelos;Virutilla Liquida para pisos 900 ml / entrega por 12 meses/ 1 mensuales;12;EA
1057532-21-COT25;24111503;Bolsas de plástico;Bolsas transparentes 40 x 30 cm./ entrega por 12 meses año 2025/ 1 mensuales;12;EA
1057532-21-COT25;12161902;Detergentes surfactantes;Detergente de 3 kilos (Referencia Omo, Drive)/ entrega por 12 meses/ 5 mensuales;60;EA
1057532-21-COT25;53102512;pañuelos;Pañuelos Desechables en caja / entrega por 12 meses/ 15 mensuales;180;BX
1057532-21-COT25;14111705;Servilletas de papel;Servilletas de Mesa , paquete de 200 unidades/ entrega por 12 meses/ 6 mensuales;72;EA
1057532-21-COT25;52141607;Suavizantes de ropa;Suavizante para ropa de 5 litros / entrega por 12 meses/ 1 mensuales;12;EA
1077241-2-COT25;73101701;Servicios de producción de medicamentos o medicinas;Según lo dispuesto en Formulario N°2 Detalle de la oferta (Formulario obligatorio), revisar EETT adjuntas. Las ofertas que no presenten el formulario N°2 serán declaradas inadmisibles.;1;EA
1077241-5-COT25;81102202;Transporte urbano;Servicio detallado en Bases de Compra ágil. Debe adjuntar de forma obligatoria Formulario N°1 y N°2 de lo contrario su oferta será declarada inadmisible.;1;EA
1057532-27-COT25;46191601;Extintores;1 Extintor de PQS de 6 kilos con polvo químico seco no menor al 70%. , con certificación de productos acreditado por el Sistema Nacional de Acreditación del Instituto Nacional de Normalización. El Organismo de Certificación deberá utilizar el modelo ISO/CASCO 6, para la certificación del Servicio Técnico;1;EA
1057532-28-COT25;55121606;Etiquetas autoadhesivas;60 rollos de Etiqueta autoadhesiva papel mate 70x100 mm (cada rollo de 700 etiquetas aproximadamente). Que sea compatible con impresora Zebra GC420 y Zebra ZD 220;60;EA
1077241-7-COT25;82121507;Impresión de papelería o formularios comerciales;Manuales para cuidadoras/es de acuerdo a especificaciones técnicas adjuntas.;300;EA
1077241-6-COT25;42191808;Camas de cuidado del paciente o accesorios para cuidado especial;- 06 CATRES CLINICOS DOMICILIARIOS: - CATRE CLINICO MANUAL -CAPACIDAD DE CARGA  = 120 KG. -ESTRUCTURA METALICA -04 RUEDAS DE DIAMETRO  = 10 CM. -COLCHÓN CON NUCLEO DE POLIURETANO Y ESPUMA DE ALTA DENSIDAD. -DEBE INCLUIR ACCESORIOS Y COMPONENTES QUE HAGAN AL EQUIPO FUNCIONAL Y EN LAS CANTIDADES ADECUADAS.  **SEGUN ESPECIFICACIONES TECNICAS ADJUNTAS**;6;EA
1077241-10-COT25;90101701;Gestión de cafetería;200 raciones El servicio de cafetería considera la entrega en horario de Coffee mañana: 11:30-12:30 hrs y contar con todas las especificaciones tecnicas que se adjuntan. favor firmar el requerimiento aceptando lo solicitado. Se le notificará con 15 días de anticipación a oferente la fecha de la actividad.;200;EA
1057532-32-COT25;78121601;Servicios de flete;Mudanzas, desde la ciudad de Valdivia a la ciudad de Osorno, el traslado debe efectuarse el día 30-01-2025.  Dirección Actual: Ocho de Octubre #1831B, Valdivia.  Dirección de destino: Camino a Entre Lagos, Alto Mulpulmo parcela 57, Osorno;1;EA
1077241-9-COT25;10161707;Arreglo de flores cortadas;Ramillete de 3 rosas del mismo color, pero los 20 ramilletes pueden ser de diferentes colores, acompañado de follaje e ilusión, envuelto en papel decorativo y rafia.  se adjunta imagen de referencia, los adornos deben ser entregados el día 3 de febrero, horario y lugar serán coordinados con requirente.;20;EA
1077241-8-COT25;49101704;Galvanos;Galvano redondo en madera nativa, con plataforma, medida de 15,8 x 15cm. Grabado personalizado, logo más texto un color. Revestimiento de laca brillante. debe Incluir caja, se adjunta *Imagen referencial;8;EA
1057532-36-COT25;55101504;Diarios;Suscripción Diario Austral Osorno para el año 2025 formato + formato digital;1;EA
1077241-11-COT25;90101701;Gestión de cafetería;200 raciones El servicio de cafetería considera la entrega en horario de Coffee mañana: 11:30-12:30 hrs y contar con todas las especificaciones tecnicas que se adjuntan. favor volver adjunar con firma, aceptando las especificaciones. Se le notificará con 15 días de anticipación a oferente la fecha de la actividad.;200;EA
1057532-12-COT25;42291609;Pinzas quirúrgicas;PINZA KELLY RECTA 14 cm / Según especificaciones adjuntas;10;EA
1057532-12-COT25;42291609;Pinzas quirúrgicas;PINZA KELLY CURVA 14 cm / Según especificaciones adjuntas;10;EA
1057532-12-COT25;41112403;Indicadores de presión;ESFINGOMANOMETRO ANEROIDE / Según especificaciones adjuntas;10;EA
1057532-12-COT25;42172103;Kits de reanimación o aspiración para urgencias;ASPIRADOR MANUAL DE SECRECIONES / Según especificaciones adjuntas;8;EA
1057532-23-COT25;30171514;Cierres de puertas;-Reparación sistema de manilla suelta en puerta de PVC con sistema multipunto acceso a SOME COSAM Oriente. -Según Especificaciones Técnicas Adjuntas. -Se requiere una visita a terreno de carácter obligatoria, para el día Jueves 16 de Enero de 2025 a las 15:00 hrs en COSAM ORIENTE, ubicado en  Juan de Dios Ángulo #399, Osorno, X región de Los Lagos. La visita estará a cargo del Jefe de Operaciones del COSAM ORIENTE.;1;EA
1057532-29-COT25;72102305;Servicios de reparación, mantenimiento o reparación de aire acondicionado;-Se requiere la instalación de 4 equipos de aire acondicionado con tablero eléctrico auxiliar en establecimiento PRAIS - SSO. -El servicio contempla la instalación de 4 Equipos de aire acondicionado en Oficina Administrativa, Kinesiología, Pasillo de espera y Estar. -Plazo de inicio de trabajos : 5 días hábiles desde emisión de Orden de Compra -Está compra contempla una visita a terreno obligatoria. Según detalle adjunto.;4;EA
1077241-12-COT25;90101701;Gestión de cafetería;200 raciones El servicio de cafetería considera la entrega en horario de Coffee mañana: 11:30-12:30 hrs y contar con todas las especificaciones tecnicas que se adjuntan. favor volver adjunar con firma, aceptando las especificaciones. Se le notificará con 15 días de anticipación a oferente la fecha de la actividad.;200;EA
1057532-33-COT25;85141504;Curaciones energéticas;Insumos médicos de curación, detallados en Excel LINEA1. Se debe ofertar la totalidad de productos en amarillo para adjudicarse línea.;1;KIT
1057532-33-COT25;85141504;Curaciones energéticas;Insumos médicos excel, DETALLADO EN LINEA 3 color verde.;1;EA
1057532-33-COT25;85141504;Curaciones energéticas;Productos organización excel en azul LINEA 2, deben cotizar la totalidad de productos para ofertar.;1;EA
1057532-35-COT25;55101504;Diarios;Se requiere la suscripción anual del Diario Austral de Osorno para el presente año en formato papel + formato digital;1;EA
1057532-43-COT25;43231605;Software de contabilidad temporal;Software para Declaración Renta 2025 de acuerdo a especifaciones técnicas adjuntas en formulario N°2. Completar y adjuntar de forma obligatoria.;1;EA
1057532-44-COT25;42291609;Pinzas quirúrgicas;-15 UNIDADES PINZA KELLY CURVA 14 cm  Según especificaciones adjuntas;15;EA
1057532-44-COT25;42291609;Pinzas quirúrgicas;15 UNIDADES PINZA KELLY RECTA 14 cm  Según especificaciones adjuntas;15;EA
1057532-44-COT25;42271907;Productos o accesorios de aspirador respiratorio;8 UNIDADES ASPIRADOR MANUAL DE SECRECIONES Según especificaciones adjuntas;8;EA
1057532-39-COT25;60141006;Juguetes didácticos;1 -  36pcs Squishy Juguete Sensorial Aliviar El Estrés Y Ansiedad;1;EA
1057532-39-COT25;60141004;Peluches;2 Koala De Juguete Que Respira Alivia La Ansiedad Con Sonido;2;EA
1057532-37-COT25;60141102;Juegos de mesa;"Expansión juego DIXIT ""Expansión Dixit: Harmonies. Cartas creadas por el autor Paul Echegoyen con temática juvenil y adolescente.  Imágenes diversas con detalles de tono pastel que despiertan la curiosidad y la imaginación para todo tipo de frases y sensaciones.  Perfecta para todo tipo de cuentacuentos.  Totalmente compatibles con el juego base de Dixit y cualquier otra expansión, estas 84 nuevas tarjetas de imagen amplían la rejugabilidad y la diversión por las que se conoce el juego de Dixit.";1;EA
1057532-37-COT25;60141102;Juegos de mesa;"Juego DIXIT para trabajar en Psicoterapia  CONTENIDO: 84 cartas 8 peones 8 diales Reglamento""";1;EA
1057532-38-COT25;60141101;Juegos educativos;2 Material Grafico/Terapeutico: Actúa, siente, Crece;2;EA
1057532-38-COT25;60141101;Juegos educativos;2 Material Grafico/Terapeutico: Pequeños Narradores;2;EA
1057532-38-COT25;60141101;Juegos educativos;2 Material Grafico/Terapeutico: Construyendo Vínculos;2;EA
1057532-38-COT25;60141101;Juegos educativos;2 Material Grafico/Terapeutico: Reencontrándome: memorice de emociones;2;EA
1057532-38-COT25;60141101;Juegos educativos;2 Material Grafico/Terapeutico: La Siembra;2;EA
1057532-38-COT25;60141101;Juegos educativos;2 Material Grafico/Terapeutico: Libro Abierto;2;EA
1057532-38-COT25;60141101;Juegos educativos;2 Material Grafico/Terapeutico: Preguntas para Sanar el Alma;2;EA
1057532-38-COT25;60141101;Juegos educativos;2 Material Grafico/Terapeutico: Cartas para Florecer;2;EA
1057532-41-COT25;42142108;Almohadillas o compresas de calentar o de refrescar;2 Compresas de gel frío/calor para alivio de crisis de ansiedad y pánico;2;EA
1057532-42-COT25;51141617;Bromhidrato de citalopram;Citalopram 20 mg en comprimidos;3000;CMP
1057532-53-COT25;50161813;Dulces de chocolate o sustitutos;-10 Unidades Queque Cena Chocolate, cada unidad (Bolsa) de  225 G. -Variedades;10;EA
1057532-53-COT25;50181901;Pan fresco;-06 Pan de Molde Cena Fibra Grande (Bolsa) de 600 G.;6;EA
1057532-53-COT25;50192501;Sandwiches y canapés con relleno frescos;-2 Kg Jamón Sandwich Laminado Display;2;KGM
1057532-53-COT25;50192402;Pastas de untar;-10 Unidades de Pasta Untable (Pote) de 170 G.  -Ave Mayo, Ave Pimentón O Similar.;10;EA
1057532-53-COT25;50202304;Jugos y néctar envasados;-20 Unidades de Jugo Néctar -Variedades sabores 1 o 1,5 Litros cada Caja o botella;20;EA
1057532-53-COT25;50201706;Café;-2 Unidades Café Instantáneo, cada unidad (Tarro) de 170 G.;2;EA
1057532-53-COT25;50181905;Galletas dulces o pastelitos;-15 Unidades Galleta Dulce, cada unidad (Paquete) de 120-140 G  -Variedades;15;EA
1057532-53-COT25;50181901;Pan fresco;-06 Pan de Molde Cena Blanco (Bolsa) de 580 G.;6;EA
1057532-53-COT25;50131801;Queso natural;-6 Unidades de Queso Laminado (Display 15 laminas) de 250 G.;6;EA
1057532-53-COT25;50131701;Leche o productos de mantequilla;-04 Unidades de Leche Liquida Entera (Caja de 1 Litro);4;EA
1057532-46-COT25;43231605;Software de contabilidad temporal;"Software D. JUR/RENOV./RED1 USU 1887 Importador de datos 1887-1879. Se debe completar y adjuntar de forma obligatoria: Formulario N°1 ""Identificación del oferente"" y N°2 ""Especificaciones Técnicas"" de lo contrario su oferta será desestimada.";1;EA
1057532-52-COT25;60101722;Libretas de notas;Cuaderno o Libreta Medio Oficio con Espiral / Según Especificaciones Adjuntas;35;EA
1057532-50-COT25;24111503;Bolsas de plástico;7.000  Bolsas transparentes tipo ziploc                                                         Color: Transparentes, verdes y/o Azules Material: Polietileno, Color: Transparente, cierre Azul , Cierre: Hermético, doble, Medidas: 6x11,5 cm (Ancho 6 cm – Alto 11,5 cm incluyendo los cm del cierre);7000;BG
1057532-49-COT25;42192207;Camillas de paciente o accesorios de camilla;Servicio de Mantención Correctiva de Camilla de Transporte Base Samu / Según Especificaciones Adjuntas.;1;EA
1057532-48-COT25;60101316;Tarjetas en blanco;200 TARJETAS PVC BLANCO PARA PORTA CREDENCIAL ( PARA IMPRIMIR);200;EA
1057532-48-COT25;44103105;Cartuchos de tinta;2 CARTUCHO COLOR ZEBRA 800300-350OLA YMCKO(ZC100/ZC300-200 IMAGENES)800300-35OLA;2;CQ
1057532-48-COT25;60123202;Cintas de seda;200 PORTA CREDENCIAL, RIGIDA CONVERTIBLE NEGRO PARA USO HORIZONTAL.;200;EA
1057532-48-COT25;31201523;Cinta para de tela;30 CINTAS PORTA CREDENCIAL DE COLOR AZUL, CODIGO ORIGINAL #11119c, según carta de color señalada en detalles y letras blancas, terminación gancho universal negro con estampado blanco ( dirección servicio de salud Osorno).;30;EA
1057532-67-COT25;73151906;Servicios de impresión industrial de transferencia térmica;-60 Unidades de Cinta de Transferencia Térmica 6000 Standard Según Especificaciones Técnica Adjuntas;60;EA
1057532-67-COT25;82121602;Impresión de rollo grabado;-50 Unidades de Rollo Térmico Impresora Epson Según Especificaciones Técnicas Adjuntas.;50;EA
1057532-67-COT25;42142301;Etiquetas médicas de uso general;-30 Etiquetas para Impresora ZEBRA GC-420 Según Especificaciones Técnicas Adjuntas.;30;EA
1057532-68-COT25;14111531;Libros o cuadernos de registro;Cuaderno o Libreta Medio Oficio con Espiral / Según Especificaciones Adjuntas;35;EA
